ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
012877.OF,20240330,20231231,688379.SH,379584.0,19200.0,0.49,0.02,2024Q1,012877.OF
012877.OF,20240330,20231231,603928.SH,379708.0,28400.0,0.49,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,301286.SZ,380686.0,13100.0,0.49,0.03,2024Q1,012877.OF
012877.OF,20240330,20231231,301273.SZ,380742.0,13800.0,0.49,0.04,2024Q1,012877.OF
012877.OF,20240330,20231231,688633.SH,381006.0,12200.0,0.49,0.04,2024Q1,012877.OF
012877.OF,20240330,20231231,300886.SZ,381458.0,15400.0,0.49,0.04,2024Q1,012877.OF
012877.OF,20240330,20231231,603709.SH,381600.0,21200.0,0.49,0.02,2024Q1,012877.OF
012877.OF,20240330,20231231,300535.SZ,381718.0,21800.0,0.49,0.03,2024Q1,012877.OF
012877.OF,20240330,20231231,688718.SH,382464.0,25600.0,0.49,0.05,2024Q1,012877.OF
012877.OF,20240330,20231231,605399.SH,383748.0,28300.0,0.5,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,603839.SH,385120.0,46400.0,0.5,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,688113.SH,385452.0,8300.0,0.5,0.02,2024Q1,012877.OF
012877.OF,20240330,20231231,688125.SH,386610.0,9800.0,0.5,0.05,2024Q1,012877.OF
012877.OF,20240330,20231231,688611.SH,386804.0,11800.0,0.5,0.06,2024Q1,012877.OF
012877.OF,20240330,20231231,603172.SH,387860.0,22000.0,0.5,0.07,2024Q1,012877.OF
012877.OF,20240330,20231231,688112.SH,388388.0,9700.0,0.5,0.02,2024Q1,012877.OF
012877.OF,20240330,20231231,600876.SH,388631.0,27700.0,0.5,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,688323.SH,392901.0,18300.0,0.51,0.02,2024Q1,012877.OF
012877.OF,20240330,20231231,688345.SH,393250.0,12500.0,0.51,0.05,2024Q1,012877.OF
012877.OF,20240330,20231231,003017.SZ,393984.0,16200.0,0.51,0.02,2024Q1,012877.OF
012877.OF,20240330,20231231,300849.SZ,397200.0,30000.0,0.51,0.02,2024Q1,012877.OF
012877.OF,20240330,20231231,301101.SZ,397670.0,9500.0,0.51,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,002884.SZ,399280.0,23000.0,0.52,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,688283.SH,404917.0,5900.0,0.52,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,688290.SH,409484.44,8572.0,0.53,0.02,2024Q1,012877.OF
012877.OF,20240330,20231231,688157.SH,409944.0,7600.0,0.53,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,603665.SH,432532.0,14200.0,0.56,0.01,2024Q1,012877.OF
012877.OF,20240330,20231231,600886.SH,659000.0,50000.0,0.85,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,600030.SH,798504.0,39200.0,1.03,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,600690.SH,1050000.0,50000.0,1.36,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,600036.SH,1112800.0,40000.0,1.44,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,600048.SH,1485000.0,150000.0,1.92,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,000338.SZ,1774500.0,130000.0,2.29,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603231.SH,1033.44,48.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603075.SH,1188.81,51.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603062.SH,1214.01,21.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603107.SH,1309.68,72.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603193.SH,1332.8,80.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603275.SH,1548.3,39.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603373.SH,1772.25,51.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603270.SH,2041.02,69.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688657.SH,2425.13,31.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688429.SH,2585.18,122.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688716.SH,3129.54,86.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688719.SH,3305.5,55.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688631.SH,3489.75,99.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688648.SH,3771.68,176.0,0.0,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688702.SH,3998.94,83.0,0.01,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688720.SH,4784.64,96.0,0.01,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688591.SH,5099.64,182.0,0.01,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688582.SH,5143.11,133.0,0.01,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688549.SH,5978.51,739.0,0.01,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,688629.SH,7796.4,356.0,0.01,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,603004.SH,21131.4,595.0,0.03,0.0,2024Q1,012877.OF
012877.OF,20240330,20231231,601096.SH,52144.68,9575.0,0.07,0.0,2024Q1,012877.OF
