ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,scale_status,pass_performance,pass_quality,veto,is_core,is_watch,is_backup,fund_scale,high_quality
020801.OF,易方达红利A,混合型,混合型-偏股,-1.92,-0.16,2.63,9.85,8.32,0.06,455,1890.0,63.79839018781141,2782.0,46.78530424799081,54.7,preferred,False,False,False,False,False,False,5.40185037168021,False
020802.OF,易方达红利C,混合型,混合型-偏股,-1.96,-0.22,2.52,9.85,8.34,0.05,455,1949.0,62.66768876964355,2834.0,45.79027937236893,54.3,watch,False,False,False,False,False,False,136.4645258589227,False
015520.OF,安信远见稳进一年持有C,混合型,混合型-偏股,0.46,-0.38,12.26,12.0,11.5,0.86,454,2085.0,60.0613261786125,588.0,88.76769996172982,79.7,preferred,False,True,False,False,True,False,14.351326791927336,False
015519.OF,安信远见稳进一年持有A,混合型,混合型-偏股,0.47,-0.34,12.35,12.0,11.46,0.86,454,2053.0,60.67458796473745,579.0,88.93991580558745,79.8,preferred,False,True,False,False,True,False,7.858644518289008,False
021830.OF,国寿安保农业产业A,股票型,主动股票型,-0.28,0.63,3.77,11.31,10.5,0.16,455,146.0,74.91349480968859,338.0,41.6955017301038,55.9,preferred,False,False,False,False,False,False,15.204879058520675,False
021831.OF,国寿安保农业产业C,股票型,主动股票型,-0.32,0.57,3.67,11.31,10.61,0.15,455,147.0,74.74048442906575,342.0,41.00346020761245,55.4,watch,False,False,False,False,False,False,2.419227931183107,False
019992.OF,中欧红利精选C,混合型,混合型-偏股,0.23,0.97,4.9,8.74,6.79,0.33,455,1017.0,80.52893829053276,1921.0,63.26061997703789,64.1,watch,False,False,False,False,False,False,3.7964376016794352,False
019991.OF,中欧红利精选A,混合型,混合型-偏股,0.26,1.04,5.02,8.73,6.78,0.35,455,991.0,81.0272134917593,1883.0,63.987753539992354,64.7,rejected,False,False,True,False,False,False,0.29696679,False
020760.OF,建信红利精选C,股票型,主动股票型,-0.12,-1.82,5.23,8.57,7.11,0.38,455,256.0,55.88235294117647,291.0,49.82698961937716,63.0,normal,False,False,False,False,False,False,51.4441467251577,False
020759.OF,建信红利精选A,股票型,主动股票型,-0.08,-1.77,5.31,8.57,7.09,0.39,455,254.0,56.22837370242216,284.0,51.03806228373702,63.5,preferred,False,False,False,False,False,False,5.53851749758624,False
021612.OF,国投瑞银平衡养老目标三年持有Y,混合型,混合型-偏股,-1.51,-2.34,1.48,8.06,8.42,-0.06,440,3269.0,37.37064009198927,3386.0,35.227707615767315,59.6,watch,False,False,False,False,False,False,3.4684465748924826,False
021845.OF,创金合信鑫瑞E,混合型,混合型-偏股,0.22,0.43,1.18,1.32,1.06,-0.62,455,1299.0,75.12456880030663,3560.0,31.89820130118638,54.8,preferred,False,False,False,False,False,False,23.196080096356553,False
019969.OF,招商均衡策略A,混合型,混合型-偏股,-2.44,0.02,4.5,8.64,8.92,0.29,455,1671.0,67.99540053660407,2042.0,60.94527363184079,61.8,normal,False,False,False,False,False,False,50.54403748020275,False
019970.OF,招商均衡策略C,混合型,混合型-偏股,-2.47,-0.04,4.38,8.64,8.95,0.28,455,1739.0,66.69221924108855,2086.0,60.10332950631459,61.4,preferred,False,False,False,False,False,False,28.86829611757064,False
020193.OF,天弘金融优选A,混合型,混合型-偏股,-7.04,-4.86,-3.74,11.42,10.09,-0.5,454,4108.0,21.29168263702568,4828.0,7.634902411021816,51.1,preferred,True,False,False,False,False,False,40.25592600507177,False
020194.OF,天弘金融优选C,混合型,混合型-偏股,-7.06,-4.9,-3.81,11.41,10.15,-0.51,454,4122.0,21.02338060559601,4838.0,7.443551473402222,50.9,rejected,True,False,True,False,False,False,0.1,False
021524.OF,天弘匠心臻选A,混合型,混合型-偏股,-4.06,-5.29,0.04,14.28,12.37,-0.14,454,4222.0,19.106937523955537,4223.0,19.21163413700728,54.7,watch,True,False,False,False,False,True,4.912809087133968,False
021525.OF,天弘匠心臻选C,混合型,混合型-偏股,-4.09,-5.34,-0.08,14.27,12.4,-0.15,454,4235.0,18.85779992334228,4261.0,18.48450057405281,54.5,watch,True,False,False,False,False,True,2.211845422545623,False
021820.OF,嘉实新思路C,灵活配置型,混合型-平衡,-0.78,-1.03,0.41,1.58,1.47,-1.01,455,250.0,47.35729386892178,370.0,21.98731501057083,45.5,normal,False,False,False,False,False,False,73.81783597957566,False
021734.OF,国富基本面优选C,混合型,混合型-偏股,-3.98,0.62,2.14,13.03,16.44,0.01,455,1173.0,77.53928708317363,2971.0,43.168771526980485,47.5,preferred,False,False,False,False,False,False,8.271237982257212,False
020375.OF,华泰柏瑞永泰积极养老目标五年,混合型,混合型-偏股,-2.02,-2.24,1.69,8.4,8.33,-0.04,440,3222.0,38.27136834036029,3254.0,37.75353999234597,60.5,preferred,False,False,False,False,False,False,9.015996425305184,False
021624.OF,天弘新兴产业C,混合型,混合型-偏股,-0.93,-4.88,10.27,16.1,13.99,0.51,454,4118.0,21.10003832886164,844.0,83.86911595866819,68.5,rejected,True,False,True,False,False,False,0.1,False
021637.OF,长城周期优选C,混合型,混合型-偏股,2.99,7.92,32.57,22.56,12.46,1.35,455,124.0,97.64277500958222,19.0,99.65556831228471,90.3,normal,False,True,False,False,True,False,59.96931233025867,True
021623.OF,天弘新兴产业A,混合型,混合型-偏股,-0.89,-4.82,10.39,16.1,13.92,0.52,454,4089.0,21.65580682253737,827.0,84.19441255262151,68.8,preferred,True,False,False,False,False,False,23.74747030373637,False
021636.OF,长城周期优选A,混合型,混合型-偏股,3.09,8.06,32.81,22.58,12.42,1.36,455,122.0,97.68110387121504,18.0,99.67470340604667,90.4,preferred,False,True,False,False,True,False,21.053468617826724,True
021570.OF,华夏红利量化选股A,股票型,主动股票型,1.53,3.79,5.88,8.84,6.93,0.44,455,64.0,89.10034602076125,260.0,55.19031141868512,65.7,rejected,False,False,True,False,False,False,0.2728824,False
021437.OF,鑫元鑫选稳健养老目标一年持有Y,混合型,混合型-偏股,-0.87,-0.59,0.03,1.39,1.09,-1.42,440,2289.0,56.15178229206592,4225.0,19.17336394948336,43.7,watch,False,False,False,False,False,False,163.69465192720207,False
021571.OF,华夏红利量化选股C,股票型,主动股票型,1.5,3.75,5.8,8.84,6.93,0.43,455,65.0,88.92733564013841,264.0,54.498269896193776,65.4,preferred,False,False,False,False,False,False,5.6281349852123626,False
021784.OF,前海开源股息率100强C,股票型,主动股票型,0.81,2.9,6.0,8.14,5.83,0.49,455,86.0,85.29411764705883,255.0,56.0553633217993,67.4,preferred,False,False,False,False,False,False,37.09225373831944,False
021316.OF,民生加银智选成长A,股票型,主动股票型,0.71,-1.5,11.31,12.14,11.15,0.77,455,238.0,58.99653979238755,113.0,80.62283737024222,76.7,preferred,False,True,False,False,True,False,13.045141294914677,False
021317.OF,民生加银智选成长C,股票型,主动股票型,0.68,-1.54,11.22,12.14,11.16,0.76,455,240.0,58.65051903114187,115.0,80.27681660899654,76.4,preferred,False,True,False,False,True,False,16.815662346540048,False
020225.OF,创金合信均益量化选股C,混合型,混合型-偏股,-1.82,-2.85,4.99,10.68,9.9,0.28,455,3489.0,33.154465312380225,1893.0,63.79640260237276,62.7,normal,False,False,False,False,False,False,76.26103388408453,False
020224.OF,创金合信均益量化选股A,混合型,混合型-偏股,-1.78,-2.8,5.1,10.68,9.83,0.29,455,3460.0,33.71023380605595,1869.0,64.25564485265977,63.0,preferred,False,False,False,False,False,False,22.407660960331828,False
018221.OF,广发品质优选C,混合型,混合型-偏股,1.6,4.87,28.83,21.05,14.16,1.27,455,274.0,94.76811038712152,29.0,99.46421737466513,89.0,preferred,False,True,False,False,True,False,23.241867708280935,True
018220.OF,广发品质优选A,混合型,混合型-偏股,1.57,4.87,28.88,21.05,14.14,1.28,455,275.0,94.74894595630508,28.0,99.4833524684271,89.1,preferred,False,True,False,False,True,False,44.12421853191516,True
021625.OF,博时外延增长主题C,灵活配置型,混合型-平衡,-2.21,-2.13,3.44,12.79,11.47,0.11,455,304.0,35.940803382663844,250.0,47.35729386892178,54.7,rejected,False,False,True,False,False,False,0.1,False
020409.OF,华商数字经济C,混合型,混合型-偏股,-6.01,-8.72,7.09,22.63,19.22,0.22,454,4797.0,8.087389804522804,1373.0,73.74665135859166,54.1,preferred,True,False,False,False,False,False,7.862123415097864,False
020408.OF,华商数字经济A,混合型,混合型-偏股,-5.98,-8.68,7.18,22.64,19.19,0.23,454,4794.0,8.144883096972022,1353.0,74.12935323383086,54.4,watch,True,False,False,False,False,True,4.450197152784143,False
021741.OF,嘉实新财富C,灵活配置型,混合型-平衡,-0.71,-0.32,0.5,1.7,1.23,-0.88,455,211.0,55.60253699788584,367.0,22.6215644820296,47.5,watch,False,False,False,False,False,False,3.477205545971474,False
021694.OF,银华抗通胀主题C,主题型,混合型-偏股,4.58,6.04,13.08,13.55,10.74,0.82,437,195.0,96.28210042161749,506.0,90.3367776502105,80.5,watch,False,True,False,False,True,False,1.1507018870362289,True
020799.OF,天弘红利智选A,混合型,混合型-偏股,1.96,5.2,8.07,8.96,6.28,0.68,454,248.0,95.26638558834804,1204.0,76.9804822043628,76.1,watch,False,True,False,False,True,False,143.6598792224643,False
020800.OF,天弘红利智选C,混合型,混合型-偏股,1.92,5.12,7.94,8.95,6.33,0.66,454,252.0,95.1897278650824,1222.0,76.63605051664753,75.4,watch,False,True,False,False,True,False,3.2418688242678937,False
021710.OF,华泰柏瑞港股通量化C,灵活配置型,混合型-平衡,-6.34,-5.4,-1.61,16.07,18.61,-0.22,455,384.0,19.027484143763218,416.0,12.262156448202957,48.2,preferred,True,False,False,False,False,False,9.341769158455586,False
020864.OF,银华嘉选平衡A,混合型,混合型-偏股,-0.41,-1.8,4.51,5.35,3.57,0.47,455,3012.0,42.29589881180529,2033.0,61.11748947569844,67.6,preferred,False,False,False,False,False,False,8.739247085503623,False
020865.OF,银华嘉选平衡C,混合型,混合型-偏股,-0.43,-1.84,4.43,5.34,3.59,0.46,455,3036.0,41.83595247221158,2066.0,60.48603138155377,67.1,preferred,False,False,False,False,False,False,17.617417394411913,False
020459.OF,平安医药精选C,股票型,主动股票型,-7.7,-9.01,-8.44,27.65,34.04,-0.38,455,500.0,13.66782006920415,559.0,3.460207612456745,31.9,preferred,True,False,False,False,False,False,32.42353847102729,False
021247.OF,兴全红利A,混合型,混合型-偏股,0.01,3.62,5.51,8.29,6.82,0.42,455,391.0,92.52587198160217,1729.0,66.9345579793341,66.6,preferred,False,False,False,False,False,False,34.21171694179677,False
021490.OF,中航趋势领航C,混合型,混合型-偏股,-11.18,-16.72,7.07,31.11,30.07,0.16,455,5193.0,0.4982752012265279,1377.0,73.67011098354381,40.2,preferred,True,False,False,False,False,False,6.051505437400775,False
021489.OF,中航趋势领航A,混合型,混合型-偏股,-11.15,-16.66,7.2,31.11,30.05,0.17,455,5192.0,0.5174396320429264,1347.0,74.2441637964026,40.5,preferred,True,False,False,False,False,False,9.968737473986277,False
021476.OF,银河ESG主题A,混合型,混合型-偏股,-7.15,-10.63,-3.7,16.99,17.62,-0.34,455,5008.0,4.043694902261407,4827.0,7.654037504783773,47.0,preferred,True,False,False,False,False,False,17.100298860634208,False
021248.OF,兴全红利C,混合型,混合型-偏股,-0.03,3.54,5.38,8.25,6.84,0.41,455,404.0,92.27673438098888,1782.0,65.92039800995025,66.1,preferred,False,False,False,False,False,False,9.03919976196934,False
021305.OF,中欧品质精选A,混合型,混合型-偏股,-4.53,-2.42,-1.96,10.99,11.31,-0.36,455,3297.0,36.83403602912993,4634.0,11.347110600841948,52.1,normal,True,False,False,False,False,False,83.83199120194527,False
016519.OF,华安新回报C,灵活配置型,混合型-平衡,0.03,0.05,0.25,0.9,1.84,-1.94,455,180.0,62.15644820295982,376.0,20.71881606765328,44.2,preferred,False,False,False,False,False,False,21.958843294592405,False
021477.OF,银河ESG主题C,混合型,混合型-偏股,-7.18,-10.7,-3.82,16.99,17.64,-0.34,455,5013.0,3.947872748179382,4842.0,7.367011098354381,47.0,preferred,True,False,False,False,False,False,29.425255707699055,False
021306.OF,中欧品质精选C,混合型,混合型-偏股,-4.57,-2.47,-2.04,10.99,11.46,-0.37,455,3318.0,36.43158298198544,4648.0,11.079219288174514,51.9,preferred,True,False,False,False,False,False,26.98975966513285,False
020458.OF,平安医药精选A,股票型,主动股票型,-7.67,-8.94,-8.33,27.65,33.85,-0.37,455,498.0,14.01384083044983,558.0,3.633217993079585,32.1,preferred,True,False,False,False,False,False,49.80765210643747,False
019722.OF,中银量化选股A,混合型,混合型-偏股,-0.02,-4.92,6.22,14.71,12.92,0.29,455,4128.0,20.908394020697585,1558.0,70.20665901262917,61.5,preferred,True,False,False,False,False,False,15.138268422696793,False
019723.OF,中银量化选股C,混合型,混合型-偏股,-0.04,-4.95,6.1,14.7,12.94,0.28,455,4141.0,20.65925642008433,1578.0,69.82395713738998,61.2,watch,True,False,False,False,False,True,2.5697321262741952,False
021631.OF,兴银聚优智选A,混合型,混合型-偏股,-5.29,-6.39,-2.25,15.45,12.39,-0.28,455,4432.0,15.082407052510538,4669.0,10.677382319173368,52.0,preferred,True,False,False,False,False,False,19.680445766476343,False
021632.OF,兴银聚优智选C,混合型,混合型-偏股,-5.31,-6.44,-2.35,15.46,12.42,-0.28,455,4437.0,14.986584898428513,4686.0,10.35208572522005,51.9,preferred,True,False,False,False,False,False,5.575442728906038,False
021649.OF,富国臻选成长C,灵活配置型,混合型-平衡,-0.64,-1.65,10.98,18.76,12.83,0.48,455,286.0,39.74630021141648,83.0,82.66384778012686,69.2,preferred,False,False,False,False,False,False,6.460198093160506,False
021271.OF,华泰紫金远见回报12个月持有A,混合型,混合型-偏股,-1.41,-0.92,5.21,11.16,9.71,0.29,455,2523.0,51.66730548102721,1840.0,64.8105625717566,63.2,preferred,False,False,False,False,False,False,24.6219130914045,False
021272.OF,华泰紫金远见回报12个月持有C,混合型,混合型-偏股,-1.44,-0.99,5.08,11.16,9.75,0.28,455,2566.0,50.8432349559218,1875.0,64.14083429008802,62.8,normal,False,False,False,False,False,False,53.83585450027166,False
501049.OF,东方红睿玺三年持有A,混合型,混合型-偏股,2.13,4.39,11.55,9.07,6.63,1.05,628,313.0,94.02069758528172,689.0,86.83505549177191,86.8,normal,False,True,False,False,True,False,87.35078492000001,True
010506.OF,东方红睿玺三年持有C,混合型,混合型-偏股,2.1,4.33,11.44,10.63,6.64,0.89,455,319.0,93.90571100038328,701.0,86.6054343666284,84.4,preferred,False,True,False,False,True,False,12.497465854098273,True
020416.OF,农银先进制造A,混合型,混合型-偏股,2.31,4.49,12.3,19.67,14.15,0.52,455,305.0,94.17401303181296,584.0,88.84424033677764,70.0,preferred,False,True,False,False,True,False,17.647596793825226,False
020417.OF,农银先进制造C,混合型,混合型-偏股,2.28,4.45,12.21,19.67,14.18,0.52,455,308.0,94.11651973936377,592.0,88.69115958668198,69.9,normal,False,False,False,False,False,False,93.94015527951355,False
020496.OF,建信研究精选C,混合型,混合型-偏股,-0.63,-1.82,7.03,19.3,18.42,0.26,455,3022.0,42.10425450364124,1384.0,73.5361653272101,56.8,preferred,False,False,False,False,False,False,16.263182576618092,False
021382.OF,博时科技驱动A,混合型,混合型-偏股,6.74,7.29,12.26,26.64,18.52,0.39,455,143.0,97.27865082407052,587.0,88.78683505549178,59.7,watch,False,False,False,False,False,False,276.4471703365655,False
019718.OF,摩根悦享回报6个月持有A,混合型,混合型-偏股,-0.94,-0.96,0.82,2.1,2.1,-0.56,455,2550.0,51.14986584898429,3806.0,27.19096823574435,51.5,preferred,False,False,False,False,False,False,24.013389599477804,False
021405.OF,长江汇智量化选股C,混合型,混合型-偏股,-0.61,-2.67,9.55,12.73,10.48,0.59,455,3400.0,34.860099655040244,953.0,81.78339073861463,73.3,watch,False,True,False,False,True,False,1.472681205909901,False
021202.OF,汇添富均衡回报A,混合型,混合型-偏股,-4.33,-3.08,-1.33,13.7,14.91,-0.24,455,3587.0,31.27635109237256,4551.0,12.935323383084574,50.9,preferred,True,False,False,False,False,False,30.084495678936303,False
021203.OF,汇添富均衡回报C,混合型,混合型-偏股,-4.36,-3.15,-1.45,13.7,14.94,-0.25,455,3620.0,30.6439248754312,4568.0,12.610026789131268,50.7,preferred,True,False,False,False,False,False,19.247670912577966,False
017670.OF,大成卓远视野C,混合型,混合型-偏股,0.36,0.73,4.24,7.01,5.11,0.32,455,1126.0,78.44001533154466,2145.0,58.97435897435898,62.9,normal,False,False,False,False,False,False,57.26578385152589,False
018418.OF,广发碳中和主题A,混合型,混合型-偏股,12.0,10.17,13.67,22.47,17.09,0.52,455,68.0,98.71598313530087,449.0,91.42747799464216,66.6,preferred,False,False,False,False,False,False,27.32542593070091,False
020230.OF,汇丰晋信养老目标日期2036一年持有A,混合型,混合型-偏股,-0.66,-0.72,0.9,2.69,1.85,-0.41,440,2382.0,54.369490226140286,3745.0,28.358208955223883,53.9,preferred,False,False,False,False,False,False,10.317616965774235,False
021404.OF,长江汇智量化选股A,混合型,混合型-偏股,-0.6,-2.62,9.64,12.73,10.47,0.6,455,3371.0,35.41586814871598,943.0,81.97474167623422,73.5,watch,False,True,False,False,True,False,2.8034256518046945,False
019719.OF,摩根悦享回报6个月持有C,混合型,混合型-偏股,-0.96,-1.0,0.75,2.1,2.09,-0.59,455,2574.0,50.68991950939057,3850.0,26.349024110218146,50.9,preferred,False,False,False,False,False,False,9.479884107612072,False
021383.OF,博时科技驱动C,混合型,混合型-偏股,6.69,7.21,12.13,26.64,18.55,0.38,455,147.0,97.20199310080493,605.0,88.4424033677765,59.4,watch,False,False,False,False,False,False,4.390202945003947,False
020495.OF,建信研究精选A,混合型,混合型-偏股,-0.61,-1.78,7.11,19.3,18.4,0.27,455,3004.0,42.44921425833653,1370.0,73.80405663987753,57.1,preferred,False,False,False,False,False,False,6.070080459372211,False
019622.OF,财通资管康泽稳健养老目标一年持有A,混合型,混合型-偏股,-0.97,-1.27,2.04,4.9,3.2,0.01,385,2732.0,47.66193944039861,3029.0,42.05893608878684,52.1,preferred,False,False,False,False,False,False,24.68742699036667,False
017669.OF,大成卓远视野A,混合型,混合型-偏股,0.39,0.8,4.36,7.01,5.11,0.34,455,1096.0,79.0149482560368,2096.0,59.91197856869499,63.6,normal,False,False,False,False,False,False,90.36756467950248,False
018419.OF,广发碳中和主题C,混合型,混合型-偏股,11.97,10.11,13.56,22.47,17.12,0.51,455,69.0,98.69681870448449,463.0,91.15958668197474,66.3,preferred,False,False,False,False,False,False,19.562331127197357,False
021604.OF,新华积极价值C,灵活配置型,混合型-平衡,0.93,-4.42,9.01,15.57,16.24,0.45,455,365.0,23.04439746300211,114.0,76.10993657505286,63.5,watch,True,False,False,False,False,True,2.9006658832761842,False
021598.OF,建信普泽养老目标日期2050五年持有Y,混合型,混合型-偏股,-1.82,-1.47,3.75,9.87,11.78,0.18,440,2842.0,45.5538520505941,2308.0,55.85533869115958,57.2,preferred,False,False,False,False,False,False,20.770281725695245,False
021605.OF,富国消费精选30C,股票型,主动股票型,-5.99,-6.69,-5.59,15.21,15.51,-0.5,455,435.0,24.913494809688583,522.0,9.861591695501726,47.3,normal,True,False,False,False,False,False,51.21117571829782,False
020749.OF,国联智选先锋C,股票型,主动股票型,-0.41,-2.48,-1.59,16.93,17.09,-0.21,455,291.0,49.82698961937716,462.0,20.242214532871973,50.6,preferred,False,False,False,False,False,False,5.860649975839169,False
020748.OF,国联智选先锋A,股票型,主动股票型,-0.39,-2.42,-1.5,16.92,17.01,-0.21,455,288.0,50.34602076124568,459.0,20.76124567474048,50.8,preferred,False,False,False,False,False,False,10.372721214255948,False
019611.OF,财通数字经济智选C,混合型,混合型-偏股,1.88,0.45,14.36,14.81,19.72,0.83,455,1284.0,75.4120352625527,402.0,92.32682740145428,71.8,preferred,False,True,False,False,True,False,12.39912410813056,False
020980.OF,西部利得价值回报C,混合型,混合型-偏股,0.66,1.85,6.31,8.32,6.77,0.52,455,716.0,86.2974319662706,1541.0,70.53195560658247,69.8,watch,False,False,False,False,False,False,4.749892680922495,False
021167.OF,中泰红利量化选股A,股票型,主动股票型,-0.38,2.32,2.77,7.93,6.69,0.1,455,99.0,83.04498269896195,366.0,36.85121107266436,53.6,preferred,False,False,False,False,False,False,26.52099068092605,False
017231.OF,宝盈价值成长C,混合型,混合型-偏股,-0.9,-1.03,7.61,13.32,10.57,0.42,455,2594.0,50.30663089306248,1274.0,75.64102564102564,67.9,preferred,False,False,False,False,False,False,10.536677035923924,False
019743.OF,银华富兴央企A,混合型,混合型-偏股,-1.51,0.59,6.96,11.62,10.55,0.43,455,1191.0,77.19432732847834,1400.0,73.23000382701875,67.5,preferred,False,False,False,False,False,False,20.154728637311376,False
017230.OF,宝盈价值成长A,混合型,混合型-偏股,-0.85,-0.95,7.77,13.32,10.52,0.43,455,2543.0,51.284016864699126,1248.0,76.13853807883659,68.3,watch,False,False,False,False,False,False,4.19968442951818,False
021027.OF,太平医疗创新A,混合型,混合型-偏股,-6.54,-7.61,-3.65,20.39,24.13,-0.28,455,4628.0,11.326178612495209,4816.0,7.864523536165324,42.6,preferred,True,False,False,False,False,False,7.206980279293814,False
021028.OF,太平医疗创新C,混合型,混合型-偏股,-6.57,-7.67,-3.76,20.39,24.36,-0.28,455,4641.0,11.07704101188195,4831.0,7.577497129735933,42.4,preferred,True,False,False,False,False,False,28.98729496667856,False
019744.OF,银华富兴央企C,混合型,混合型-偏股,-1.55,0.53,6.86,11.63,10.57,0.42,455,1221.0,76.61939440398619,1417.0,72.90470723306544,67.2,preferred,False,False,False,False,False,False,7.788125621296797,False
020138.OF,永赢启鑫A,混合型,混合型-偏股,-3.69,-5.24,12.87,16.19,11.43,0.67,455,4208.0,19.375239555385203,529.0,89.89667049368542,76.4,normal,True,True,False,False,True,False,96.77189599324038,False
020594.OF,华夏软件龙头C,混合型,混合型-偏股,-10.25,-18.11,-0.29,22.92,26.45,-0.1,455,5203.0,0.3066308930624761,4321.0,17.336394948335244,42.8,preferred,True,False,False,False,False,False,7.541616713430939,False
020139.OF,永赢启鑫C,混合型,混合型-偏股,-3.72,-5.3,12.75,16.18,11.46,0.66,455,4227.0,19.01111536987351,544.0,89.60964408725603,76.1,preferred,True,True,False,False,True,False,15.952597536146804,False
020593.OF,华夏软件龙头A,混合型,混合型-偏股,-10.22,-18.05,-0.16,22.92,26.38,-0.09,455,5202.0,0.3257953238788857,4288.0,17.96785304247991,43.1,preferred,True,False,False,False,False,False,37.30431480014819,False
021168.OF,中泰红利量化选股C,股票型,主动股票型,-0.42,2.26,2.66,7.93,6.71,0.08,455,101.0,82.69896193771626,370.0,36.15916955017301,53.0,watch,False,False,False,False,False,False,2.2210079413508845,False
021600.OF,富国鑫汇养老目标日期2035三年持有Y,混合型,混合型-偏股,-0.38,0.02,2.22,4.08,4.4,0.05,440,1674.0,67.93790724415484,2935.0,43.85763490241102,52.1,watch,False,False,False,False,False,False,1.4725998228029207,False
020979.OF,西部利得价值回报A,混合型,混合型-偏股,0.69,1.9,6.39,8.32,6.74,0.53,455,703.0,86.54656956688387,1514.0,71.04860313815537,70.2,watch,False,True,False,False,True,False,1.9526988132500056,False
020695.OF,海富通红利优选A,混合型,混合型-偏股,-1.66,1.28,3.37,9.87,8.29,0.14,454,894.0,82.88616328095056,2447.0,53.19556065824722,57.7,normal,False,False,False,False,False,False,55.428889231672144,False
019610.OF,财通数字经济智选A,混合型,混合型-偏股,1.91,0.51,14.48,14.81,19.7,0.84,455,1233.0,76.38942123418934,393.0,92.49904324531192,72.1,preferred,False,True,False,False,True,False,6.282514038220808,False
020696.OF,海富通红利优选C,混合型,混合型-偏股,-1.68,1.23,3.29,9.87,8.31,0.13,454,915.0,82.48371023380605,2481.0,52.54496747034061,57.4,watch,False,False,False,False,False,False,262.3918882214541,False
020901.OF,招商成长量化选股A,股票型,主动股票型,0.9,-2.11,7.66,13.96,15.5,0.41,455,275.0,52.59515570934256,212.0,63.49480968858132,61.1,preferred,False,False,False,False,False,False,6.189800653731552,False
021558.OF,工银现代服务业C,灵活配置型,混合型-平衡,-5.82,-5.9,2.8,12.22,9.94,0.07,455,396.0,16.490486257928115,267.0,43.763213530655385,54.4,preferred,True,False,False,False,False,False,15.20252547674052,False
020902.OF,招商成长量化选股C,股票型,主动股票型,0.86,-2.18,7.52,13.97,15.54,0.4,455,278.0,52.07612456747405,214.0,63.14878892733565,60.7,normal,False,False,False,False,False,False,77.51968802130558,False
021599.OF,华泰紫金丰和D,混合型,混合型-偏股,-0.35,0.13,1.44,1.73,1.13,-0.32,455,1568.0,69.96933691069376,3406.0,34.84500574052812,59.3,watch,False,False,False,False,False,False,135.27523297921272,False
020172.OF,华泰柏瑞养老目标日期2035三年持有,混合型,混合型-偏股,-0.14,0.33,2.8,5.99,5.47,0.13,440,1389.0,73.3997700268302,2713.0,48.105625717566014,55.4,watch,False,False,False,False,False,False,144.57585124845266,False
021488.OF,长盛养老健康产业C,灵活配置型,混合型-平衡,-5.4,-9.15,-6.43,16.01,22.99,-0.53,455,435.0,8.245243128964063,459.0,3.1712473572938715,40.4,normal,True,False,False,False,False,False,51.93741711280753,False
021478.OF,东方周期优选C,灵活配置型,混合型-平衡,5.11,5.55,13.4,10.35,7.76,1.1,455,30.0,93.86892177589851,54.0,88.79492600422833,88.0,preferred,False,True,False,False,True,False,41.632246822024506,True
021542.OF,国投瑞银信息消费C,灵活配置型,混合型-平衡,5.89,0.51,1.96,27.38,17.11,0.0,455,141.0,70.40169133192389,293.0,38.266384778012686,42.3,preferred,False,False,False,False,False,False,24.804679851084988,False
021595.OF,国联安新精选C,灵活配置型,混合型-平衡,-1.34,-1.02,-0.75,6.09,6.33,-0.45,455,249.0,47.56871035940803,406.0,14.376321353065537,50.7,preferred,True,False,False,False,False,False,31.001428727281958,False
021512.OF,景顺长城支柱产业C,混合型,混合型-偏股,0.76,4.79,14.8,16.78,11.7,0.76,455,286.0,94.53813721732465,368.0,92.97742058936088,79.2,preferred,False,True,False,False,True,False,6.287585541893032,False
019612.OF,财通先进制造智选A,混合型,混合型-偏股,1.13,-0.58,6.64,14.93,14.69,0.31,455,2281.0,56.30509773859716,1448.0,72.31151932644471,60.8,watch,False,False,False,False,False,False,4.563826150936647,False
019613.OF,财通先进制造智选C,混合型,混合型-偏股,1.11,-0.63,6.54,14.93,14.72,0.3,455,2328.0,55.40436949022614,1470.0,71.8905472636816,60.5,preferred,False,False,False,False,False,False,12.133262537144779,False
021526.OF,南华丰汇C,混合型,混合型-偏股,-0.25,-2.49,9.69,12.1,9.14,0.64,455,3324.0,36.31659639708701,933.0,82.16609261385382,75.4,preferred,False,True,False,False,True,False,9.932164726805633,False
020062.OF,格林宏观回报A,混合型,混合型-偏股,-2.25,-5.07,3.03,18.89,16.58,0.05,455,4178.0,19.95017247987735,2593.0,50.401836969001145,49.5,preferred,True,False,False,False,False,False,7.07187988643751,False
021309.OF,鹏华创新医药C,混合型,混合型-偏股,-0.34,-1.27,5.2,20.23,19.14,0.16,455,2728.0,47.738597163664245,1844.0,64.73402219670876,52.3,preferred,False,False,False,False,False,False,28.0970597869286,False
021308.OF,鹏华创新医药A,混合型,混合型-偏股,-0.29,-1.2,5.33,20.23,18.95,0.16,455,2695.0,48.37102338060559,1800.0,65.57596632223498,52.6,preferred,False,False,False,False,False,False,38.33511244721433,False
021334.OF,信澳国企智选C,混合型,混合型-偏股,0.85,1.22,8.33,10.1,9.56,0.63,455,921.0,82.36872364890763,1164.0,77.74588595484117,73.6,preferred,False,True,False,False,True,False,13.545958857575643,False
019961.OF,富国远见价值C,混合型,混合型-偏股,0.56,3.63,9.22,11.13,10.83,0.65,455,389.0,92.56420084323496,1000.0,80.88404133180252,73.8,normal,False,True,False,False,True,False,71.73911223462763,False
